# post-mediated xDR export — synthetic, generated by gen-postmed-xdr.py
REC_SEQ|MED_FILE_ID|SWITCH_ID|REC_TYPE|IMSI|MSISDN|OTHER_PARTY|CELL_ID|APN|START_AT|EVENT_DATE|DURATION_SEC|BYTES_UP|BYTES_DOWN|RATED_AMOUNT|CURRENCY|ROAM_FLAG|MED_STATUS
20260902-000275|MED-20260902-001|MSC-NORTH-02|VOICE|001190071158086|995324914073|990408247693|27567-196|NULL|2026-09-02 13:17:52|2026-09-02|2929|||8.5845|XTS|HOME|RATED
20260902-000276|MED-20260902-001|MSC-NORTH-02|SMS|001190302268635|999314406946|992851716129|13365-233|NULL|2026-09-02 21:33:59|2026-09-02|0|||0.0532|XTS|NATIONAL|SUSPENSE
20260902-000277|MED-20260902-001|MSC-NORTH-02|VOICE|001030324799537|991574915486|993629889153|03564-177|NULL|2026-09-02 20:01:10|2026-09-02|2751|||3.7364|XTS|HOME|RATED
20260902-000278|MED-20260902-001|MSC-NORTH-02|SMS|001060451942378|997675635322|992517617758|51663-110|NULL|2026-09-02 19:10:45|2026-09-02|0|||0.0208|XTS|HOME|RATED
20260902-000279|MED-20260902-001|MME-SOUTH-03|DATA|001060343752583|997466614361|N/A|49381-162|mms.test|2026-09-02 18:56:45|2026-09-02|6884|546317|21209280|0.3940|XTS|HOME|RATED
20260902-000280|MED-20260902-001|MSC-NORTH-02|SMS|001060576557460|992388075724|996000037941|41531-115|NULL|2026-09-02 14:01:43|2026-09-02|0||||XTS|NATIONAL|UNRATED
20260902-000281|MED-20260902-001|SGSN-CENTRAL-01|DATA|001030822980650|994002459231|N/A|43447-226|ims.test|2026-09-02 04:49:36|2026-09-02|5934|4660816|22452209|0.1032|XTS|HOME|RATED
20260902-000282|MED-20260902-001|MSC-NORTH-01|VOICE|001060016810395|993288380884|991156095755|39966-196|NULL|2026-09-02 11:43:30|2026-09-02|3041|||15.0850|XTS|INTL|RATED
20260902-000283|MED-20260902-001|MSC-NORTH-02|VOICE|001030778991311|992930134578|994706807792|65219-227|NULL|2026-09-02 10:47:04|2026-09-02|3537|||13.8140|XTS|HOME|RATED
20260902-000284|MED-20260902-001|MSC-NORTH-02|SMS|001030202140909|995453873389|998306905447|18768-017|NULL|2026-09-02 13:16:35|2026-09-02|0|||0.0728|XTS|HOME|RATED
20260902-000285|MED-20260902-001|MSC-NORTH-02|SMS|001060622945181|992069957855|999901951114|49937-042|NULL|2026-09-02 01:12:58|2026-09-02|0||||XTS|HOME|UNRATED
20260902-000286|MED-20260902-001|MME-SOUTH-03|DATA|001030235773770|996031227046|N/A|03235-050|internet.test|2026-09-02 23:25:08|2026-09-02|4770|2268552|11314989|0.0820|XTS|HOME|RATED
20260902-000287|MED-20260902-001|MME-SOUTH-03|DATA|001190414722026|994791847268|N/A|46821-253|mms.test|2026-09-02 10:20:45|2026-09-02|2051|3439458|51669190|0.7830|XTS|NATIONAL|RATED
20260902-000288|MED-20260902-001|MSC-NORTH-02|VOICE|001190718424913|991907352858|992068388091|65138-089|NULL|2026-09-02 00:05:24|2026-09-02|3373||||XTS|INTL|UNRATED
20260902-000289|MED-20260902-001|MME-SOUTH-03|DATA|001060555282324|992921467270|N/A|44147-071|mms.test|2026-09-02 12:05:57|2026-09-02|72|1878555|24040969|0.2466|XTS|NATIONAL|RATED
20260902-000290|MED-20260902-001|MSC-NORTH-02|SMS|001060219247995|996441612834|990939220006|36558-100|NULL|2026-09-02 08:26:54|2026-09-02|0|||0.0167|XTS|HOME|RATED
20260902-000291|MED-20260902-001|MME-SOUTH-03|DATA|001060888649701|997940609578|N/A|28240-035|ims.test|2026-09-02 23:11:08|2026-09-02|4061|3182615|26071408|0.4132|XTS|INTL|RATED
20260902-000292|MED-20260902-001|SGSN-CENTRAL-01|DATA|001030513111846|997758287659|N/A|22181-037|internet.test|2026-09-02 00:56:03|2026-09-02|6625|3895704|47850854|0.3406|XTS|HOME|RATED
20260902-000293|MED-20260902-001|MSC-NORTH-02|SMS|001060204164394|998298931691|991097770987|63646-179|NULL|2026-09-02 08:28:53|2026-09-02|0|||0.0604|XTS|INTL|RATED
20260902-000294|MED-20260902-001|MSC-NORTH-01|VOICE|001030569027013|990542454903|991552414958|61790-109|NULL|2026-09-02 03:22:05|2026-09-02|3539|||4.7476|XTS|INTL|RATED
20260902-000295|MED-20260902-001|MSC-NORTH-01|VOICE|001190001930079|993733148451|999712194339|46631-136|NULL|2026-09-02 18:51:46|2026-09-02|1813|||5.1394|XTS|HOME|RATED
20260902-000296|MED-20260902-001|MSC-NORTH-02|SMS|001030997876759|996561177002|993981036951|44350-166|NULL|2026-09-02 17:58:10|2026-09-02|0|||0.0492|XTS|HOME|RATED
20260902-000297|MED-20260902-001|MSC-NORTH-02|VOICE|001190434898357|996414167207|990464031771|45121-172|NULL|2026-09-02 10:42:09|2026-09-02|2799|||12.1974|XTS|NATIONAL|RATED
20260902-000298|MED-20260902-001|MSC-NORTH-02|VOICE|001190711749119|991818425917|999027664555|38578-081|NULL|2026-09-02 09:26:44|2026-09-02|264|||0.9947|XTS|HOME|RATED
20260902-000299|MED-20260902-001|SGSN-CENTRAL-01|DATA|001030746519192|997964052342|N/A|33660-159|mms.test|2026-09-02 13:09:20|2026-09-02|2437|1096039|7503963|0.0235|XTS|HOME|RATED
20260902-000300|MED-20260902-001|MSC-NORTH-01|SMS|001190260863174|997679940874|991635029291|62162-173|NULL|2026-09-02 12:11:55|2026-09-02|0||||XTS|HOME|UNRATED
20260902-000301|MED-20260902-001|MSC-NORTH-01|VOICE|001190321382741|991243710256|990549144471|10934-209|NULL|2026-09-02 21:02:29|2026-09-02|1053|||4.1251|XTS|INTL|RATED
20260902-000302|MED-20260902-001|MSC-NORTH-01|SMS|001060933183578|997115461983|996831997305|48338-237|NULL|2026-09-02 17:13:47|2026-09-02|0|||0.0647|XTS|INTL|RATED
20260902-000303|MED-20260902-001|MSC-NORTH-02|VOICE|001060724460970|997081735766|995735986619|47362-064|NULL|2026-09-02 07:10:34|2026-09-02|1235|||1.4206|XTS|HOME|RATED
20260902-000304|MED-20260902-001|SGSN-CENTRAL-01|DATA|001060539178604|997329430341|N/A|42998-132|internet.test|2026-09-02 16:25:07|2026-09-02|5584|2054812|12354449|0.0423|XTS|HOME|RATED
20260902-000305|MED-20260902-001|MSC-NORTH-02|SMS|001030299164088|995646911196|991772710312|01625-028|NULL|2026-09-02 20:13:15|2026-09-02|0|||0.0248|XTS|INTL|RATED
20260902-000306|MED-20260902-001|MSC-NORTH-02|VOICE|001060172293384|995784455253|991583964345|01161-033|NULL|2026-09-02 15:19:40|2026-09-02|780|||2.1509|XTS|NATIONAL|RATED
20260902-000307|MED-20260902-001|MSC-NORTH-01|VOICE|001060591675326|996618932483|991053174609|52448-077|NULL|2026-09-02 01:38:20|2026-09-02|3590|||6.2838|XTS|HOME|RATED
20260902-000308|MED-20260902-001|MSC-NORTH-02|SMS|001030461897688|994692068679|999424028012|19586-100|NULL|2026-09-02 18:24:10|2026-09-02|0|||0.0621|XTS|HOME|RATED
20260902-000309|MED-20260902-001|MSC-NORTH-02|VOICE|001030964890604|992496020053|997049036838|65237-198|NULL|2026-09-02 18:39:14|2026-09-02|3431|||5.1911|XTS|NATIONAL|RATED
20260902-000310|MED-20260902-001|MME-SOUTH-03|DATA|001030869493127|996733977572|N/A|16023-226|ims.test|2026-09-02 10:31:30|2026-09-02|4271|3909130|42053532|0.0502|XTS|HOME|RATED
20260902-000311|MED-20260902-001|SGSN-CENTRAL-01|DATA|001030399664407|994586530373|N/A|20693-142|mms.test|2026-09-02 02:02:33|2026-09-02|5778|4817696|1070866|0.0677|XTS|NATIONAL|RATED
20260902-000312|MED-20260902-001|MSC-NORTH-02|VOICE|001060622928897|995503756259|991147602379|47729-207|NULL|2026-09-02 14:34:45|2026-09-02|185|||0.9664|XTS|HOME|RATED
20260902-000313|MED-20260902-001|MSC-NORTH-01|VOICE|001190475349219|993152287550|996027281343|59684-175|NULL|2026-09-02 20:39:34|2026-09-02|390|||1.7971|XTS|HOME|RATED
20260902-000314|MED-20260902-001|MSC-NORTH-01|VOICE|001060196233878|998025151700|998952231476|38919-058|NULL|2026-09-02 18:32:11|2026-09-02|1005|||2.7023|XTS|HOME|RATED
20260902-000315|MED-20260902-001|MME-SOUTH-03|DATA|001030852288325|991390267393|N/A|47737-140|internet.test|2026-09-02 14:46:12|2026-09-02|1911|3421712|63202823|0.4781|XTS|HOME|RATED
20260902-000316|MED-20260902-001|MSC-NORTH-02|VOICE|001060008687394|999764241311|991373152315|45654-142|NULL|2026-09-02 04:10:12|2026-09-02|3218|||8.5379|XTS|NATIONAL|RATED
20260902-000317|MED-20260902-001|MSC-NORTH-02|VOICE|001030683723710|996582530044|991251627303|18879-030|NULL|2026-09-02 11:24:37|2026-09-02|1554|||8.4565|XTS|HOME|RATED
20260902-000318|MED-20260902-001|MSC-NORTH-02|SMS|001190201423965|996390626874|992348822407|11554-202|NULL|2026-09-02 17:55:20|2026-09-02|0|||0.0619|XTS|HOME|RATED
20260902-000319|MED-20260902-001|MSC-NORTH-02|VOICE|001060546660949|990248974177|994204170686|08635-164|NULL|2026-09-02 05:53:01|2026-09-02|1266|||4.1217|XTS|HOME|SUSPENSE
20260902-000320|MED-20260902-001|MSC-NORTH-01|VOICE|001060627080681|998080649997|990073564609|61758-182|NULL|2026-09-02 22:50:30|2026-09-02|3412|||10.5030|XTS|HOME|RATED
20260902-000321|MED-20260902-001|SGSN-CENTRAL-01|DATA|001030328543860|992042335026|N/A|37510-023|mms.test|2026-09-02 18:31:05|2026-09-02|1489|1380181|51561630|0.8950|XTS|INTL|RATED
20260902-000322|MED-20260902-001|MME-SOUTH-03|DATA|001190088936865|991944537587|N/A|14993-204|ims.test|2026-09-02 05:17:41|2026-09-02|544|4187050|79885628|0.2221|XTS|HOME|RATED
20260902-000323|MED-20260902-001|MME-SOUTH-03|DATA|001060397368590|995779193665|N/A|34595-093|internet.test|2026-09-02 01:56:43|2026-09-02|739|699971|26219230|0.3009|XTS|HOME|RATED
20260902-000324|MED-20260902-001|MSC-NORTH-01|VOICE|001030561502356|990478234488|998994090568|53725-073|NULL|2026-09-02 20:26:10|2026-09-02|2297|||8.1483|XTS|INTL|SUSPENSE
20260902-000325|MED-20260902-001|MSC-NORTH-02|VOICE|001060685870660|999457242055|999357389052|34089-223|NULL|2026-09-02 16:19:42|2026-09-02|1874|||1.9064|XTS|HOME|RATED
20260902-000326|MED-20260902-001|MSC-NORTH-01|VOICE|001060678052034|997119960494|993294983069|05163-225|NULL|2026-09-02 07:44:23|2026-09-02|3059|||7.7433|XTS|HOME|RATED
20260902-000327|MED-20260902-001|MSC-NORTH-01|VOICE|001060793815371|995498279991|995911837775|48072-089|NULL|2026-09-02 09:45:35|2026-09-02|3434||||XTS|INTL|UNRATED
20260902-000328|MED-20260902-001|MME-SOUTH-03|DATA|001030758772268|995072740264|N/A|05103-147|ims.test|2026-09-02 07:56:29|2026-09-02|2154|4927569|5848156|0.0210|XTS|HOME|RATED
20260902-000329|MED-20260902-001|MSC-NORTH-02|SMS|001190201881751|993811206524|993583786625|40502-144|NULL|2026-09-02 19:54:04|2026-09-02|0|||0.0176|XTS|NATIONAL|RATED
20260902-000330|MED-20260902-001|MSC-NORTH-02|VOICE|001060526164278|997329563627|995462454871|22861-224|NULL|2026-09-02 14:48:45|2026-09-02|3403|||7.9792|XTS|NATIONAL|RATED
20260902-000331|MED-20260902-001|MSC-NORTH-02|VOICE|001030932143976|998352339527|996578585340|20557-223|NULL|2026-09-02 05:50:49|2026-09-02|1751|||5.7333|XTS|INTL|RATED
20260902-000332|MED-20260902-001|SGSN-CENTRAL-01|DATA|001030840415710|997547556506|N/A|29180-246|internet.test|2026-09-02 20:21:29|2026-09-02|4718|647442|33770307|0.6321|XTS|HOME|RATED
20260902-000333|MED-20260902-001|MME-SOUTH-03|DATA|001190546249822|998700273572|N/A|49270-082|internet.test|2026-09-02 08:51:31|2026-09-02|2782|3426320|34810354|0.2203|XTS|HOME|RATED
20260902-000334|MED-20260902-001|MSC-NORTH-02|VOICE|001190251425992|994533475345|999037200140|19010-242|NULL|2026-09-02 14:36:49|2026-09-02|3307|||15.9769|XTS|INTL|RATED
20260902-000335|MED-20260902-001|SGSN-CENTRAL-01|DATA|001060288078875|991466844342|N/A|52260-077|ims.test|2026-09-02 17:19:32|2026-09-02|4888|160519|29948091|0.1906|XTS|HOME|RATED
20260902-000336|MED-20260902-001|MSC-NORTH-02|VOICE|001030691318915|999599497772|997423455917|09972-047|NULL|2026-09-02 11:05:43|2026-09-02|3306|||14.1037|XTS|NATIONAL|RATED
20260902-000337|MED-20260902-001|MSC-NORTH-01|VOICE|001190007561187|992830226665|994365147037|49352-095|NULL|2026-09-02 22:40:59|2026-09-02|1149|||5.3542|XTS|NATIONAL|RATED
20260902-000338|MED-20260902-001|MSC-NORTH-01|SMS|001060329074651|997289428615|997358686560|49408-112|NULL|2026-09-02 09:16:56|2026-09-02|0|||0.0431|XTS|INTL|RATED
20260902-000339|MED-20260902-001|MSC-NORTH-02|SMS|001030179571045|992226255472|998042579950|05079-022|NULL|2026-09-02 06:47:34|2026-09-02|0|||0.0735|XTS|HOME|RATED
20260902-000340|MED-20260902-001|SGSN-CENTRAL-01|DATA|001190208364833|990693199670|N/A|11676-039|ims.test|2026-09-02 05:49:42|2026-09-02|1748|2039063|46649784|0.7065|XTS|INTL|RATED
20260902-000341|MED-20260902-001|MSC-NORTH-01|SMS|001190806826692|995197572843|990228448770|51894-110|NULL|2026-09-02 13:49:42|2026-09-02|0|||0.0442|XTS|HOME|RATED
20260902-000342|MED-20260902-001|MSC-NORTH-02|VOICE|001060085513839|991453208227|994780226015|55175-093|NULL|2026-09-02 07:11:35|2026-09-02|3155|||2.4414|XTS|HOME|RATED
20260902-000343|MED-20260902-001|MSC-NORTH-01|SMS|001030487387886|990134459257|999148054524|41980-001|NULL|2026-09-02 08:11:24|2026-09-02|0|||0.0186|XTS|HOME|RATED
20260902-000344|MED-20260902-001|MSC-NORTH-02|VOICE|001030166674646|990456843031|992390830437|18496-130|NULL|2026-09-02 02:36:05|2026-09-02|3407|||1.3152|XTS|HOME|RATED
20260902-000345|MED-20260902-001|MSC-NORTH-01|VOICE|001190402410453|990064472838|991579165669|36415-231|NULL|2026-09-02 00:30:02|2026-09-02|1380||||XTS|HOME|UNRATED
20260902-000346|MED-20260902-001|MSC-NORTH-02|VOICE|001030900798453|997319027308|990300110922|19178-211|NULL|2026-09-02 05:40:28|2026-09-02|2840|||3.1984|XTS|HOME|RATED
20260902-000347|MED-20260902-001|MME-SOUTH-03|DATA|001030727797832|996782434358|N/A|08425-220|internet.test|2026-09-02 11:17:09|2026-09-02|5395|3240410|9281971|0.0747|XTS|HOME|RATED
20260902-000348|MED-20260902-001|MSC-NORTH-01|VOICE|001060685551803|991040693374|998818792630|33579-012|NULL|2026-09-02 03:44:58|2026-09-02|2420|||7.2302|XTS|INTL|RATED
20260902-000349|MED-20260902-001|MSC-NORTH-01|VOICE|001060922891512|997648352000|993759860989|50145-148|NULL|2026-09-02 12:05:53|2026-09-02|1102|||5.7176|XTS|INTL|RATED
20260902-000350|MED-20260902-001|MSC-NORTH-02|VOICE|001030498064055|993921951949|997991367629|02419-070|NULL|2026-09-02 10:41:46|2026-09-02|1496|||6.0296|XTS|HOME|RATED
20260902-000351|MED-20260902-001|SGSN-CENTRAL-01|DATA|001190090126080|998719115288|N/A|10894-025|internet.test|2026-09-02 04:49:31|2026-09-02|6965|19881|23865446||XTS|INTL|UNRATED
20260902-000352|MED-20260902-001|MSC-NORTH-01|VOICE|001190175950487|995286381758|996272104795|18632-102|NULL|2026-09-02 13:40:40|2026-09-02|2544|||6.3653|XTS|NATIONAL|RATED
20260902-000353|MED-20260902-001|MSC-NORTH-01|SMS|001030708180315|992207861730|994192711238|46107-104|NULL|2026-09-02 23:33:18|2026-09-02|0|||0.0518|XTS|INTL|RATED
20260902-000354|MED-20260902-001|MME-SOUTH-03|DATA|001030197431840|994581891921|N/A|50293-245|mms.test|2026-09-02 09:37:32|2026-09-02|5711|3066293|770781|0.0284|XTS|HOME|RATED
20260902-000355|MED-20260902-001|MSC-NORTH-02|VOICE|001030338582203|998999217784|994256954006|44186-024|NULL|2026-09-02 15:04:17|2026-09-02|2345|||4.4369|XTS|INTL|RATED
20260902-000356|MED-20260902-001|MME-SOUTH-03|DATA|001030836165119|997895603735|N/A|22908-174|internet.test|2026-09-02 19:37:31|2026-09-02|5564|1580022|24004395|0.2439|XTS|NATIONAL|RATED
20260902-000357|MED-20260902-001|MSC-NORTH-01|SMS|001060999400846|995803698478|991650574361|62686-156|NULL|2026-09-02 13:32:43|2026-09-02|0|||0.0118|XTS|HOME|RATED
20260902-000358|MED-20260902-001|MSC-NORTH-01|VOICE|001060524627790|999167242582|996317878789|04818-249|NULL|2026-09-02 16:09:25|2026-09-02|1838|||2.3001|XTS|HOME|RATED
20260902-000359|MED-20260902-001|MSC-NORTH-01|VOICE|001030616195829|993621373377|999940019837|14766-064|NULL|2026-09-02 03:07:13|2026-09-02|1106|||3.1788|XTS|HOME|RATED
20260902-000360|MED-20260902-001|MSC-NORTH-01|SMS|001030084883591|999543913366|994944441148|62657-023|NULL|2026-09-02 08:42:37|2026-09-02|0|||0.0776|XTS|HOME|RATED
20260902-000361|MED-20260902-001|MSC-NORTH-02|SMS|001060013886202|995991756709|997297305313|51628-161|NULL|2026-09-02 12:26:49|2026-09-02|0|||0.0500|XTS|INTL|RATED
20260902-000362|MED-20260902-001|MSC-NORTH-01|VOICE|001030929087694|991082955658|999942632981|57605-120|NULL|2026-09-02 23:31:58|2026-09-02|2134|||3.7422|XTS|HOME|RATED
20260902-000363|MED-20260902-001|MSC-NORTH-02|VOICE|001190809104842|993523601695|997087029976|17671-115|NULL|2026-09-02 17:47:05|2026-09-02|1969|||2.2827|XTS|HOME|RATED
20260902-000364|MED-20260902-001|SGSN-CENTRAL-01|DATA|001060666023429|991054310053|N/A|19835-117|ims.test|2026-09-02 18:52:39|2026-09-02|1025|3933991|60195005|0.2144|XTS|NATIONAL|RATED
20260902-000365|MED-20260902-001|MSC-NORTH-01|VOICE|001030590053961|998962191627|999194443584|42447-098|NULL|2026-09-02 20:06:11|2026-09-02|23|||0.0595|XTS|HOME|RATED
20260902-000366|MED-20260902-001|MSC-NORTH-02|VOICE|001190476164154|990376285446|998111483650|48708-029|NULL|2026-09-02 02:25:57|2026-09-02|53|||0.1989|XTS|HOME|RATED
20260902-000367|MED-20260902-001|MSC-NORTH-02|VOICE|001030348061534|996898649866|991970831816|21949-160|NULL|2026-09-02 17:44:04|2026-09-02|3426|||3.1088|XTS|HOME|RATED
20260902-000368|MED-20260902-001|MSC-NORTH-01|VOICE|001060948244364|993792566124|992168687583|23080-044|NULL|2026-09-02 18:43:48|2026-09-02|1930|||8.7538|XTS|HOME|RATED
20260902-000369|MED-20260902-001|SGSN-CENTRAL-01|DATA|001030103327979|993483682570|N/A|16989-195|ims.test|2026-09-02 14:34:35|2026-09-02|6521|4430023|30660290|0.6445|XTS|HOME|RATED
20260902-000370|MED-20260902-001|SGSN-CENTRAL-01|DATA|001030037231557|994907000610|N/A|39874-029|mms.test|2026-09-02 16:21:01|2026-09-02|6120|4668705|67415605|1.1318|XTS|NATIONAL|RATED
20260902-000371|MED-20260902-001|MSC-NORTH-02|VOICE|001060347625011|990546818701|993153097272|61028-072|NULL|2026-09-02 03:19:14|2026-09-02|2303|||9.1844|XTS|HOME|RATED
20260902-000372|MED-20260902-001|MME-SOUTH-03|DATA|001190940091594|991053394229|N/A|03793-250|mms.test|2026-09-02 17:09:48|2026-09-02|4216|2631072|48256884|0.2164|XTS|HOME|RATED
20260902-000373|MED-20260902-001|MSC-NORTH-01|VOICE|001190760391601|998067314304|999349185283|51362-170|NULL|2026-09-02 01:28:47|2026-09-02|1322|||2.7901|XTS|HOME|RATED
20260902-000374|MED-20260902-001|MSC-NORTH-02|VOICE|001030416650807|996623254584|990484273208|26947-077|NULL|2026-09-02 22:34:26|2026-09-02|1649|||2.2709|XTS|HOME|RATED
20260902-000375|MED-20260902-001|MSC-NORTH-02|SMS|001030288121322|992258708882|990650966838|43494-155|NULL|2026-09-02 16:46:41|2026-09-02|0|||0.0469|XTS|HOME|RATED
20260902-000376|MED-20260902-001|MME-SOUTH-03|DATA|001060977171090|999888695020|N/A|06077-241|mms.test|2026-09-02 19:01:09|2026-09-02|6145|2077771|38009812|0.0577|XTS|INTL|RATED
20260902-000377|MED-20260902-001|MSC-NORTH-02|VOICE|001190212529208|991965417724|992737640436|19081-151|NULL|2026-09-02 09:28:10|2026-09-02|484|||2.0426|XTS|HOME|RATED
20260902-000378|MED-20260902-001|MSC-NORTH-02|SMS|001190990515062|991072561641|991855399557|16096-025|NULL|2026-09-02 22:27:33|2026-09-02|0|||0.0663|XTS|NATIONAL|RATED
20260902-000379|MED-20260902-001|MSC-NORTH-02|SMS|001030885850752|993665612174|997776743922|57821-022|NULL|2026-09-02 00:18:50|2026-09-02|0|||0.0690|XTS|NATIONAL|RATED
20260902-000380|MED-20260902-001|MME-SOUTH-03|DATA|001030317784816|993531492655|N/A|49244-191|ims.test|2026-09-02 22:57:47|2026-09-02|2859|1342523|12261025|0.0803|XTS|HOME|RATED
20260902-000381|MED-20260902-001|MSC-NORTH-02|VOICE|001190888776734|997875181689|993181873526|27618-188|NULL|2026-09-02 02:03:36|2026-09-02|1435|||1.7041|XTS|HOME|RATED
20260902-000382|MED-20260902-001|MSC-NORTH-02|SMS|001030444487625|999749414309|997951241344|58205-209|NULL|2026-09-02 01:15:41|2026-09-02|0|||0.0129|XTS|INTL|RATED
20260902-000383|MED-20260902-001|SGSN-CENTRAL-01|DATA|001030510652566|993427185310|N/A|28217-230|internet.test|2026-09-02 11:49:20|2026-09-02|245|3706309|26322489|0.4261|XTS|INTL|RATED
20260902-000384|MED-20260902-001|MSC-NORTH-02|VOICE|001030106099266|995296523030|994119832823|12786-251|NULL|2026-09-02 18:34:38|2026-09-02|88|||0.2064|XTS|HOME|RATED
20260902-000385|MED-20260902-001|MSC-NORTH-02|SMS|001060620506220|997112867858|993723886609|32035-179|NULL|2026-09-02 22:36:32|2026-09-02|0|||0.0601|XTS|INTL|RATED
20260902-000386|MED-20260902-001|MME-SOUTH-03|DATA|001190802802015|994690589913|N/A|02926-194|mms.test|2026-09-02 16:41:05|2026-09-02|5583|390111|4592569|0.0089|XTS|INTL|RATED
20260902-000387|MED-20260902-001|MSC-NORTH-02|VOICE|001060418851277|990094214896|994542199734|46947-079|NULL|2026-09-02 12:29:41|2026-09-02|2683|||4.2474|XTS|HOME|RATED
20260902-000388|MED-20260902-001|MSC-NORTH-02|SMS|001190426379593|997120158112|991958163253|63525-139|NULL|2026-09-02 21:27:49|2026-09-02|0|||0.0519|XTS|NATIONAL|RATED
20260902-000389|MED-20260902-001|MSC-NORTH-01|VOICE|001190802895766|995872098885|995131407933|28648-174|NULL|2026-09-02 23:01:48|2026-09-02|2192|||4.6340|XTS|HOME|RATED
20260902-000390|MED-20260902-001|MSC-NORTH-01|VOICE|001190212269712|993793213629|998788260229|56279-173|NULL|2026-09-02 08:11:21|2026-09-02|425|||0.8333|XTS|HOME|RATED
20260902-000391|MED-20260902-001|MSC-NORTH-02|VOICE|001060658149998|993025150522|993938593424|37994-107|NULL|2026-09-02 13:47:55|2026-09-02|496|||2.3576|XTS|HOME|RATED
20260902-000392|MED-20260902-001|MSC-NORTH-02|SMS|001030040552508|993160899986|995159446625|10440-036|NULL|2026-09-02 06:45:24|2026-09-02|0|||0.0353|XTS|HOME|RATED
20260902-000393|MED-20260902-001|MSC-NORTH-01|VOICE|001060366173982|991686769907|997382224769|54638-041|NULL|2026-09-02 02:57:58|2026-09-02|3025|||14.8741|XTS|HOME|RATED
20260902-000394|MED-20260902-001|MSC-NORTH-02|SMS|001060376333332|991455512520|992660015327|61565-103|NULL|2026-09-02 08:01:24|2026-09-02|0|||0.0698|XTS|NATIONAL|RATED
20260902-000395|MED-20260902-001|MSC-NORTH-01|SMS|001060205451696|990413834311|999253792095|18440-228|NULL|2026-09-02 06:32:08|2026-09-02|0|||0.0393|XTS|HOME|RATED
20260902-000396|MED-20260902-001|SGSN-CENTRAL-01|DATA|001060639568246|993034532193|N/A|32692-159|mms.test|2026-09-02 16:58:07|2026-09-02|4866|337789|68494171|0.2572|XTS|HOME|RATED
20260902-000397|MED-20260902-001|SGSN-CENTRAL-01|DATA|001030259591563|991761427913|N/A|21327-037|ims.test|2026-09-02 01:52:15|2026-09-02|6271|521867|23138904|0.2753|XTS|HOME|RATED
20260902-000398|MED-20260902-001|MME-SOUTH-03|DATA|001030306695727|990779610143|N/A|11064-242|ims.test|2026-09-02 21:38:15|2026-09-02|3266|3796950|2903333|0.0462|XTS|HOME|SUSPENSE
20260902-000399|MED-20260902-001|MSC-NORTH-02|VOICE|001190158673762|999124108652|992458207449|63493-131|NULL|2026-09-02 07:03:06|2026-09-02|2449|||1.3487|XTS|HOME|RATED
20260902-000400|MED-20260902-001|SGSN-CENTRAL-01|DATA|001190425712560|997673173098|N/A|22929-010|internet.test|2026-09-02 09:30:00|2026-09-02|6907|1918592|26389297|0.1310|XTS|HOME|RATED
